row__PRDLST_REPORT_NO,row__LCNS_NO,row__PRDLST_NM,row__BSSH_NM,row__PRDLST_DCNM,row__RAWMTRL_NM,,
20120364498818,20120364498,3Things스파이시스프,(주)케이에스에프,복합조미식품,고춧가루. 고춧가루. 덱스트린. 복합조미식품. 고춧가루. 복합조미식품. 설탕. 복합조미식품. 복합조미식품. 고춧가루,,
20120364498817,20120364498,3Things오리지널스프,(주)케이에스에프,복합조미식품,5-리보뉴클레오티드이나트륨. 잔탄검. 파프리카추출색소. 복합조미식품. L-글루탐산나트륨. 천연향신료. 기타전분. 고춧가루. 고춧가루. 복합조미식품. 복합조미식품. 복합조미식품. 고춧가루. 설탕,,
2022052040452,20220520404,3W 산양유 단백질 분말,(주)신비바이오,유함유가공품,밀크크림향. 벌꿀분말. 비타민미네랄혼합분말. 아미노산혼합제제. 프락토올리고당. 분말결정포도당. 탈지분유분말. 덱스트린. 산양유분말. 유청단백분말. 유청단백분말. 유청단백분말,,
2022052040450,20220520404,3W 유단백가수분해물 단백질 분말,(주)신비바이오,유함유가공품,비타민C. 프락토올리고당. 밀크크림향. 벌꿀분말. 비타민미네랄혼합분말. 아미노산혼합제제. 유단백가수분해물분말. 유청단백분말. 유청단백분말. 유청단백분말. 분말결정포도당. 탈지분유분말. 덱스트린,,
2013037241641,20130372416,3W 유단백가수분해물 단백질 분말,신원F&B,기타가공품,유청단백분말. 유청단백분말. 유청단백분말. 유단백가수분해물. 덱스트린. 탈지분유분말. 분말결정포도당. 프락토올리고당. 비타민 C. 아미노산혼합분말. 비타민미네랄혼합분말. 벌꿀분말. 밀크크림향,,
2013037241626,20130372416,3W 초유단백질 Pro,신원F&B,기타가공품,유청단백분말. 초유단백분말. 치커리식이섬유. 비타민 C 분말. 비타민미네랄혼합분말. 탈지분유분말. 분말결정포도당. 프락토올리고당. 덱스트린. 밀크크림향. 벌꿀분말. 아미노산혼합분말,,
20220520404142,20220520404,3W 초유단백질 Pro,(주)신비바이오,유함유가공품,비타민미네랄혼합분말. 아미노산혼합제제. 벌꿀분말. 비타민C. 밀크크림향. 초유단백질. 유함유가공품. 덱스트린. 유함유가공품. 유청단백분말. 분말결정포도당. 탈지분유분말. 프락토올리고당,,
2022082007766,20220820077,3X 베르가못 폴리페놀,(주)셀타디움,과.채가공품,이산화규소. 스테아린산마그네슘. 레몬밤추출물. 치커리뿌리추출물. 구아검가수분해물(고시형). 기타가공품,,
200804940611131,20080494061,3XL만능고추장아찌불고기,(주)비지에프푸드 전북,즉석섭취식품,정제수. 쌀. 분쇄가공육제품. 절임식품. 소스. 곡류가공품. 조미김. 옥수수기름(옥배유). 정제소금. 참기름. 기타 농산가공품. 발효식초. 전분. 혼합식용유,,
20200450031348,20200450031,3XL만능고추장아찌불고기,(주)비지에프푸드,즉석섭취식품,혼합식용유. 전분. 발효식초. 기타 농산가공품. 참기름. 정제소금. 옥수수기름(옥배유). 조미김. 곡류가공품. 소스. 절임식품. 분쇄가공육제품. 쌀. 정제수,,
201503831781000,20150383178,3XL매콤닭가슴살,(주)푸드플래닛,즉석섭취식품,즉석섭취식품. 즉석섭취식품. 조미김,,
20150443298693,20150443298,3X트리플치즈버거,(주)우리델리카,즉석섭취식품,분쇄가공육제품. 토마토케첩. 마요네즈. 양파. 절임식품. 가공치즈. 빵류,,
20140370108245,20140370108,3days 브로콜리새싹분말,진성엔에프,기타가공품,브로콜리싹,,
20110050881166,20110050881,3high 칼슘단백바,(주)네이처인,기타가공품,프락토올리고당. 대추야자페이스트. 두류가공품. 유청단백분말. 볶은아몬드. 두류가공품. 볶은캐슈. 치커리뿌리추출물. 해조칼슘. 카카오분말. 땅콩버터. 해바라기유. 카카오매스. 기타가공품. 대두레시틴(고시형). 천일염,,
20000392252310,20000392252,3in1 생와사비 초고추장 회간장,주식회사 한백푸드,혼합장,향신료조제품. 소스. 소스,,
20140036373131,20140036373,3kg 생지,델리베이,빵류,강력분. 우유. 설탕. 가당연유. 정제소금,,
20140046078737,20140046078,3kg 생지,(주)씨엔비위즈,빵류,연유. 우유. 재제소금(재제조소금). 백설탕. 밀가루,,
202202734133,20220273413,3kg 생지,주식회사 폴리나,빵류,건조효모. 버터. 강력분. 박력분. 정제소금. 정제수. 백설탕,,
2018045249673,20180452496,3me 양념치킨소스,(주)유진푸드,소스,양파. 마늘. 혼합간장. 정제수. 토마토케첩. 물엿. 변성전분. 복합조미식품. 백설탕. 고춧가루. 발효식초,,
2016014945440,20160149454,3mm 오징어,흥진식품,조미건어포,조미오징어,,
202103366788,20210336678,3percent 발효곤약면,(주)다름,묵류,곤약분말. 혼합제제. 수산화칼슘. 효모. 정제수,,
202200069821,20220006982,3rd(써드)막걸리,농업회사법인(주)도반주조,탁주,정제수. 찹쌀. 멥쌀. 누룩,,
198504330152174,19850433015,3rd. Bakery AOP뺑오쇼콜라,서울식품공업(주),빵류,버터. 밀가루. 초콜릿. 우유. 설탕. 버터. 혼합제제. 효모. 탈지분유. 식염,,
198504330152172,19850433015,3rd. Bakery 갈릭파이,서울식품공업(주),빵류,밀가루. 마가린. 버터. 설탕. 탈지분유. 가공유크림. 다진마늘. 식염. 천연향신료,,
198504330152173,19850433015,3rd. Bakery 미니소세지롤,서울식품공업(주),빵류,식염. 효모. 가공버터. 전란액. 설탕. 마가린. 밀가루. 소시지. 혼합제제,,
198504330152175,19850433015,3rd. Bakery 미니크루아상골드,서울식품공업(주),빵류,밀가루. 버터. 설탕. 효모. 식염. 혼합제제,,
20090275055294,20090275055,3rd. 쌀올리브 베이글,(주)고메베이글,빵류,곡류가공품. 절임식품. 설탕. 재제소금(재제조소금). 곡류가공품. 효모. 식품첨가물혼합제제,,
2014002546985,20140025469,3rd.Bakery 시나몬 와플,(주)서울쿠키컴퍼니,빵류,밀가루. 마가린. 설탕. 우유. 정제수. 갈색설탕. 효모. 전란액. 전지분유. 당류가공품. 포도당. 혼합제제. 계피가루. 설탕. 정제소금,,
2014036029494,20140360294,3℃에서 된장발효소금으로 숙성한 국내산 손질고등어,(주)미소프레쉬,기타 수산물가공품,천일염. 된장. 고등어,,
2008062105110,20080621051,3月에 쑥차,금향다원,침출차,쑥,,
20100372377106,20100372377,3色찹쌀떡,금상푸드,떡류,찰옥수수전분. 정제수. 찹쌀분말. 옥수수전분. 혼합제제. 기타엿. 혼합제제. 천일염. 밀가루. 주정. 호박가루. 쑥가루. 유화제. 채종유(유채유 또는 카놀라유). 설탕. 농산물조림. 물엿,,
20100372377105,20100372377,3色찹쌀떡 4구,금상푸드,떡류,설탕. 농산물조림. 물엿. 찹쌀분말. 찰옥수수전분. 혼합제제. 옥수수전분. 기타엿. 혼합제제. 밀가루. 천일염. 주정. 유화제. 호박가루. 쑥가루. 채종유(유채유또는카놀라유),,
200403064182759,20040306418,3가지 맛 굿모닝 샌드위치,에스피엘주식회사,즉석섭취식품,즉석섭취식품. 알가열제품. 토마토열매. 상추. 프레스햄. 마요네즈. 오이. 당근. 절임식품. 양파. 당절임. 기타가공품. 천일염. 과채주스. 후추열매. 설탕. 파슬리플레이크. 빵류. 즉석섭취식품,,
200204610736550,20020461073,3가지 매콤한 멕시코 고추 아라비아따 파스타소스,(주)동원홈푸드,소스,다이스드토마토. 고춧가루. 으깬홍고추분말. 오레가노. 흑후추. 수용성파프리카. 바질. 고추. 변성전분. 레드메쉬핫소스. 셀러리. 할라피뇨. 치포틀레페퍼. 마늘. 그레이티드파마산치즈. 천일염. 후르츠소스. 치킨스톡. 옥수수기름. 발효식초. 설탕. 양파. 토마토페이스트. 정제수. 홀필드토마토,,
20110368639189,20110368639,3가지 무스 샐러드,대향유통(주) 1공장,즉석섭취식품,샐러드. 즉석섭취식품. 즉석섭취식품. 즉석섭취식품. 토마토과육. 곡류가공품. 메추리알. 절임식품,,
20120449026120,20120449026,3가지 야채 절임,주식회사으뜸엘엔에스,절임식품,무. 당근. 적양배추. 구연산. 복합조미식품. 정제소금. 발효식초. 설탕. 정제수. 천연향료. 치자황색소. 소브산칼륨,,
19880445009785,19880445009,3가지 야채고명,(주)피피이씨음성생면,기타가공품,건양배추. 건당근. 건조양파,,
202003743054,20200374305,3가지 치즈 샐러드,농업회사법인(주)반디,신선편의식품,양상추. 토마토열매. 소스. 자연치즈. 자연치즈. 당절임. 자연치즈. 과자. 청치커리. 적치커리. 적양배추. 양배추. 절임식품,,
2020037430550,20200374305,3가지 치즈 퀘스토,농업회사법인(주)반디,신선편의식품,양상추. 토마토열매. 소스. 자연치즈. 자연치즈. 당절임. 자연치즈. 과자. 청치커리. 적치커리. 적양배추. 양배추. 절임식품. 구운아몬드슬라이스,,
20170443338574,20170443338,3가지나물밥,(주)이에스그린푸드,곡류가공품,현미. 귀리. 찹쌀. 냉동무청. 냉동고려엉겅퀴. 시금치. 소스,,
200504150202498,20050415020,3가지나물밥,(주)시아스,즉석조리식품,소스류. 즉석조리식품,,
2022077386827,20220773868,3가지맛 수제빼빼로(다크크런키.딸기크런키.망고크런키),주식회사 더블유디피(WDP),과자,초콜릿. 과자. 과자류,,
19880445009911,19880445009,3가지야채건더기,(주)피피이씨음성생면,기타가공품,튀김식품. 건대파. 건조링홍고추,,
2004060452382,20040604523,3가지천연재료 가쓰오 해물다시팩,빅마마씨푸드(Bigmama sea-food),기타 수산물가공품,다시마. 가다랑어. 멸치,,
2004060452395,20040604523,3가지천연재료 꽃게해물다시팩,빅마마씨푸드(Bigmama sea-food),기타 수산물가공품,다시마. 꽃게. 멸치,,
2004060452394,20040604523,3가지천연재료 멸치 해물다시팩,빅마마씨푸드(Bigmama sea-food),기타 수산물가공품,보리새우. 다시마. 멸치,,
2004060452393,20040604523,3가지천연재료 표고해물다시팩,빅마마씨푸드(Bigmama sea-food),기타 수산물가공품,표고버섯. 다시마. 멸치,,
20070445211163,20070445211,3곡 볶음혼합분,(주)개미산업,곡류가공품,찰보리. 현미. 찹쌀,,
19910355013102,19910355013,3곡물 혼합 분말,한중식품,곡류가공품,찰보리. 현미. 귀리,,
19860368004166,19860368004,3곡분말,(주)신안식품,곡류가공품,백태. 현미. 보리,,
20080358366212,20080358366,3그레인뮤슬리,도움에프앤비,곡류가공품,보리. 호밀. 귀리,,
20020415029829,20020415029,3그레인뮤슬리,(주)엄마사랑,곡류가공품,보리. 호밀. 귀리,,
2009047808125,20090478081,3깨 라떼 3깨 대표죽 들깨파우더,하프잇주식회사,곡류가공품,볶은들깨가루. 볶은참깨가루. 쌀가루. 보리가루. 검정콩볶은가루. 볶은흑미분말. 볶음팥분말. 백설탕. 가공소금. 탈지분유,,
2009047808124,20090478081,3깨 라떼 3깨 대표죽 참깨파우더,하프잇주식회사,곡류가공품,볶은참깨가루. 쌀가루. 보리가루. 검정콩볶은가루. 볶은흑미분말. 볶음팥분말. 백설탕. 가공소금. 탈지분유,,
2009047808126,20090478081,3깨 라떼 3깨 대표죽 흑임자파우더,하프잇주식회사,곡류가공품,검정깨볶은가루. 보리가루. 쌀가루. 검정콩볶은가루. 볶은흑미분말. 볶음팥분말. 백설탕. 가공소금. 탈지분유,,
2009047808132,20090478081,3깨 통들깨 들기름,하프잇주식회사,들기름,볶음들깨,,
2009047808131,20090478081,3깨 통참깨 참기름,하프잇주식회사,참기름,볶은참깨,,
200904780818,20090478081,3깨검정깨 볶음깨,하프잇주식회사,기타가공품,검정깨(흑임자),,
2009047808120,20090478081,3깨들깨 들깨가루(껍질포함),하프잇주식회사,기타가공품,들깨가루,,
200904780811,20090478081,3깨들깨 들깨가루(탈피100%),하프잇주식회사,기타가공품,들깨가루,,
2009047808129,20090478081,3깨들깨 볶음깨,하프잇주식회사,기타가공품,들깨,,
2009047808128,20090478081,3깨참깨 깨소금,하프잇주식회사,기타가공품,참깨,,
2009047808112,20090478081,3깨참깨 볶음깨,하프잇주식회사,기타가공품,참깨,,
2009047808127,20090478081,3깨참깨 볶음깨(탈피),하프잇주식회사,기타가공품,참깨,,
2009047808110,20090478081,3깨참깨 볶음깨혼합(참깨65%.검정깨35%),하프잇주식회사,기타가공품,검정깨(흑임자). 참깨,,
2014061458522,20140614585,3년 묵은 복된장,(주)비비에프(BBF),한식된장,개량메주. 식염. 정제수. 주정,,
201005310335,20100531033,3년 묵은 천일염,농업회사법인 신안천일염주식회사,천일염,천일염,,
1996052507836,19960525078,3년 묵은 천일염,청수식품(주),천일염,천일염,,
201405271062,20140527106,3년 묵은 천일염 황토가마 구운소금,자린고비 주식회사,가공소금,천일염,,
2009052507323,20090525073,3년 묵은 천일염과 올리브유로 볶은 김파래자반,(주)대명건해,조미김,김자반. 옥수수기름(옥배유). 올리브유. 참깨. 설탕. 참기름. 천일염,,
2018061608925,20180616089,3년 숙성 죽염간장 메주콩,(주) 인산가 제2공장,한식간장,대두. 태움용융소금,,
2018061608926,20180616089,3년 숙성 죽염간장 서목태,(주) 인산가 제2공장,한식간장,여두열매. 태움용융소금,,
2010062107316,20100621073,3년 이상 묵은 '천일염',청학고을(주),천일염,천일염,,
2009052507324,20090525073,3년 천일염에 재운김(원료),(주)대명건해,조미김,천일염. 참기름. 들기름. 옥수수기름(옥배유). 김,,
20170526040124,20170526040,3년공부공미,천지운 주식회사 농업회사법인,침출차,차나무잎,,
2019041213414,20190412134,3년근 도라지가루,바농,기타가공품,도라지,,
2010047416026,20100474160,3년근 도라지진액,목청식품,액상차,정제수. 스테비아잎. 도라지,,
20170614111394,20170614111,3년근약도라지청,(주)엔트리,액상차,도라지농축액. 도라지추출액. 식물혼합농축액. 기타과당,,
2015047414611,20150474146,3년근이상 홍약도라지농축액,농업회사법인주식회사한도라지,기타가공품,찐건조도라지. 정제수,,
201305000037,20130500003,3년묵은 천만금 천일염,해리농협천일염가공사업소,천일염,천일염,,
2007035554635,20070355546,3년묵은 천일염,(주)솔트팜,천일염,천일염,,
